category,subcategory,name,current_price,raw_price,discount,likes_count
beauty,Daily Necessities,10Rolls Soft papier toilette ,20.69,44.99,54,15
beauty,Huile essentielle,Crème Essence Anti-rides Or 24K,11.02,26.49,58,1340
beauty,Brosses & Peignes,Mini Peigne Sexy Lèvres,6.5,18.78,65,92
beauty,Étuis de présentation des ongles,120pcs fausse nail art bâton pratique spirale affichage étagère,14.3,33.73,58,114
beauty,Soin visage,Ensemble de suppression de points noirs de bambou ALIVER,12.8,36.56,65,32
beauty,Stickers ongles,Autocollant à ongles 3D étanche,6.99,13.98,50,2
beauty,Fake Nails,Gelée de faux ongles noirs,7.99,15.98,50,5
beauty,Nettoyeur pour ongles,Brosses Eau De Nettoyage,6.99,13.98,50,3
beauty,Fake Nails,Ongles Miroirs Violet Clair,5,19.98,75,7
beauty,Nailart,Bijoux Papillon Petit Ongle,7.99,15.98,50,1
beauty,Soins de bain,Bombes de bain boule de sel,9.99,21.98,55,3
beauty,Vernis à ongles,Gel pour les yeux de chat en cristal 9D,7.99,14.99,47,5
beauty,Sports Equipments,Bandes de résistance de fitness 15-175LB,7.99,14.99,47,3
beauty,Rasoirs & Pinces & Ciseaux de beauté,Outil de coupe des sourcils rose,3.99,7.98,50,4
beauty,Sports Equipments,Insérer des chaussettes leggings avec poche,14.99,29.98,50,1
beauty,Vernis à ongles,Kit de colle pour vernis à ongles Macaron,39.99,79.98,50,3
beauty,Stickers ongles,Autocollants à ongles stéréo 3D,4.99,9.98,50,0
beauty,Vernis à ongles,Gel à ongles Galaxy étoilé,6.99,13.98,50,4
beauty,Stickers ongles,Colorful Nail Sticker,3,11.98,75,5
beauty,Bouteille rechargeable,Ensemble de flacon pulvérisateur de 20 ml ,3.99,7.99,50,6
beauty,Massage & Relaxation,Massage sous vide au silicone,6.31,18.02,65,455
beauty,Kit de l'art pour ongles,Kit de gel de vernis à ongles lumineux,28.99,59.98,52,4
beauty,Vêtements minceur,Body Shaper Sous-vêtement respirant pour femmes,36.21,62.98,43,224
beauty,Soins des pieds,Correcteur de pouce,10.34,17.98,43,1951
beauty,Fake Nails,Ongles stéréo dégradés Aurora,10.99,21.98,50,4
beauty,Tondeuse pour poils,Tondeuse à cheveux électrique professionnelle ,56.34,97.99,43,5
beauty,Couple-ongle,Ensemble de coupe-ongles 16 en 1,25.99,0,0,4
beauty,Vêtements minceur,Ceinture ajustable avec correction du dos,9.4,15.85,41,1367
beauty,Sleep & Snoring,Bouchon De Ronflement Souple Solution Efficace Anti-ronfler Ventilation Du Nez Pour Bon Sommeil,6.89,18.68,63,669
beauty,Fard à paupières,Palette de fards à paupières 28Colors Feather,21.99,0,0,67
beauty,Fard à paupières,Palette de fards à paupières polarisés nacrés ,38.51,66.99,43,131
beauty,Fard à paupières,Palette de fards à paupières Northern Lights,22.99,44.99,49,76
beauty,Fake Nails,Starry Sky Purple Nails,5.5,21.98,75,3
beauty,Fard à paupières,Couleurs Palette de Fard à Paupières Brillante Maquillage Cosmétique Neutre Pour Yeux,16.55,28.78,43,5796
beauty,Perruques synthétiques,Cheveux longs et bouclés naturels,20.99,41.98,50,38
beauty,Accessoires soin visage,Elélectrique électrique en acier inoxydable débranché,56.1,96.19,42,578
beauty,Soins dentaires,Poudre Pour Blanchiment Des Dents,10.68,25.46,58,5770
beauty,Gloss à lèvres,Ensemble de brillant à lèvres mat ,25.86,44.99,43,214
beauty,Accessoires soin visage,Masseur anti-rides anti-yeux électriques Iontophoresis Vibration Eyes Care Tighten Pen,17.03,27.94,39,365
beauty,Correcteur,Crème Concealer Hydratante ,17.81,35.76,50,168
beauty,Eyeliner,Stylo Eyeliner Liquide 12 Couleurs,6.31,13.75,54,422
beauty,Perruques synthétiques,Perruques synthétiques pour femmes,20.09,60.18,67,342
beauty,Soins des pieds,1 paire 3 en 1 coussinets de chaussures souples,14.94,25.98,43,274
beauty,Perruques synthétiques,Perruque Synthétique Couleur Mixte Stylée,27.19,74.38,63,410
beauty,Eyeliner,Stencil Eye-liner Forme Yeux de Chat,6.42,23.25,72,2950
beauty,Stylo rouge à lèvres,Brillant à lèvres diamant double,10.34,24.42,58,184
beauty,Accessoires soin visage,Appareil thérapeutique à haute fréquence,59.72,94.4,37,320
beauty,Eyeliner,Eyeliner liquide mat,8.99,19.99,55,39
beauty,Massage & Relaxation,Bâton de massage en cristal rose naturel,18.31,31.83,43,299
beauty,Eyeliner,Stylo Eyeliner 12 Têtes Double Couleurs,10.34,20.57,50,342
beauty,Massage & Relaxation,Masseur Cervical Multifonctionnel,42.08,76.43,45,165
beauty,Sports Equipments,Sit Up Pull corde élastique,9.99,17.04,41,130
beauty,Daily Necessities,Gel hydratant blanchissant à l'Aloe Vera ,8.86,15.54,43,73
beauty,Sleep & Snoring,Arrêtez la ceinture de ronflement,10.34,17.98,43,320
beauty,Vernis à ongles,1 Pot Glitter UV Gel Builder Nail Art Polish 36 Couleurs,5.27,8.79,40,525
beauty,Sports Equipments,Bâton de rouleau de muscle,16.99,0,0,3
beauty,Soin visage,Essence liquide de vitamine C anti-rides,11.49,19.98,43,1001
beauty,Rouge à lèvres,Minfei Rouge à lèvres Gelée à Fleur,13.79,24.84,45,1911
beauty,Highlighters & Bronzers,Stylo correcteur imperméable durable,10.34,17.99,43,213
beauty,Extension des cheveux,Extensions de cheveux humains de 12/16 pouces,59.99,119.99,50,64
beauty,Autres outils,Poudre d'ongle miroir doré rose,7.58,14.99,49,240
beauty,Vêtements minceur,Ceinture de correction de bosse,21.26,36.98,43,154
beauty,Massage & Relaxation,Tapis De Massage Réflexologie,20.8,36.18,43,380
beauty,Extension cheveux,Longue queue de cheval bouclée,21.24,42.63,50,228
beauty,Soins du visage,Body Art Peinture Crème Dessin Facial Cosmétique Cosplay Halloween Peintures 7 Couleurs,7.42,17.18,57,88
beauty,Faux cils,LOVE ALPHA Fibre Mascara Set Extension Eyelash With Case,8.32,19.26,57,79
beauty,Fard à paupières,Fard à paupières Star Light,22.39,55.99,60,122
beauty,Brosses & Peignes,Pinceau barbe vintage,5.59,13.98,60,22
beauty,Organisateur cosmétique en acrylique,Transparent Plastic 360 Degree Rotation Parfum cosmétiques Uail Polish Storage Organizer,22.71,55.66,59,122
beauty,Fard à paupières,POPFEEL Palette de fard à paupières Shimmer,6.96,19.93,65,290
beauty,Eyeliner,Eye-liner liquide,7.19,17.45,59,168
beauty,Health Care,10pcs tampons d'alcool jetables,6.43,12.99,51,8
beauty,Faux cils,Faux-Cils Noir En Fourrure De Vison Cils Epais Naturels Extension Makeup,3.68,15.18,76,210
beauty,Tatouage temporel,Sticker de tatouage horreur Halloween,3.19,7.98,60,35
beauty,Sports Equipments,Équipement de conditionnement physique intelligent,87.75,219.38,60,44
beauty,Daily Necessities,100pcs tampons de préparation d'alcool de stérilisation de désinfection de virus,10.84,22.89,53,9
beauty,Crayon à sourcils & Amplificateur,Crème de colorant de sourcil de fleur de musique,6.64,20.91,68,155
beauty,Soins des pieds,1 paire semelle intérieure unisexe,16.39,40.98,60,11
beauty,Autres outils,Réutilisable Maquillage Extension de Cils Pigment Contenant Cristal Anneau Porte-Encre Tatouage Art Outil,17.78,43.61,59,66
beauty,Pinceaux,Lot de 7 Pinceaux avec Poignées de Sirène Liquide Collection Maquillage Coffret pour Poudre Fard à Paupière et Blush,22.13,67.51,67,852
beauty,Nailart,Paillettes en métal creux,6.39,15.99,60,174
beauty,Machine à ongles,Remplacement des bandes de ponçage Ensemble d&#39;outils de manucure pour perceuse à ongles,5.07,11.75,57,100
beauty,Tatouage pour Sourcils & Lèvres,Outils auxiliaires de façonnage des sourcils,4.96,15.65,68,32
beauty,Mannequin pour pratiquer la coiffure,Tête de mannequin de formation de cheveux,45.96,113.64,60,79
beauty,Faux cils,Faux cils magnétiques,15.99,39.99,60,24
beauty,Sports Equipments,Ceinture minceur corps sculptant,19.04,46.19,59,99
beauty,Soin visage,Crème pour les yeux escargot,8.54,19.5,56,33
beauty,Autres outils,Moule en relief de tranche de métal,6.99,19.99,65,51
beauty,Health Care,Lingette humide à 75% d'alcool ,10.11,20.77,51,7
beauty,Épilateur,Bulle Dépilatoire Unisexe,15.19,37.98,60,22
beauty,Bouteille rechargeable,Bouteille rechargeable pressée de 38 ml,4.79,12.99,63,36
beauty,Extension de cils & Greffage,Retrait de l'extension de cils 40pcs,6.24,15.57,60,97
beauty,Extension de cils & Greffage,Colle adhésive aux cils 5ml Extension prolongée des greffes de greffe de faux-fils,7.19,17.58,59,93
beauty,Pinceaux,Kit de pinceaux de maquillage 7Pcs,20.79,51.98,60,152
beauty,Daily Necessities,120pcs lingettes humides à 75% d'alcool,15.17,31.81,52,11
beauty,Traitement des Cheveux & Cuir chevelu,Bonnet chauffant,18.07,45.18,60,60
beauty,Machines à tatouer,Machine à tatouer rotative,13.57,38.78,65,27
beauty,Soin visage,15ml d'essence faciale à la vitamine C,9.19,19.98,54,57
beauty,Tatouage temporel,Palette temporaire de tatouage de visage de 4 couleurs,9.59,23.99,60,30
beauty,Health Care,100pcs tampons d'alcool jetables ,6.39,14.66,56,20
beauty,Spa & Aromathérapie & Diffuseurs,100-240V Humidificateur Ultrasonique à Veinures Diffuseur d'air par Brouillard et Aromathérapie,35.75,99.43,64,99
beauty,Fard à paupières,Palette de fards à paupières 5Colors Sequin,9.59,23.99,60,13
beauty,Vernis à ongles,Soak-Off UV Gel Polish,5.59,13.59,59,44
beauty,PERRUQUES & EXTENSIONS,Perruque Coupe du Monde,8.47,21.18,60,11
beauty,Soin visage,60pcs masque pour les yeux concombre,10.79,26.98,60,30
beauty,Nettoyeur pour ongles,Brosse de nettoyage des ongles en or,6.87,19.99,66,28
beauty,Vernis à ongles,Shell Glow Nail Gel Polonais,7.99,19.99,60,111
beauty,Lampe UV & LED,Lampe UV à ongles blanche de 9W,39.19,97.99,60,35
beauty,Étuis de présentation des ongles,Affichage des pointes en cristal,12.79,31.99,60,60
beauty,Spa & Aromathérapie & Diffuseurs,Humidificateur d'air ultrasonique 1000ML,43.23,102.94,58,30
beauty,Spa & Aromathérapie & Diffuseurs,Diffuseur d'huile de porcelaine blanc bleu,71.19,185.99,62,50
beauty,Brosses pour ongles,Ensemble de pinceaux à ongles en acrylique,8.79,21.99,60,78
beauty,Pochoirs pour ongles,Nail Art PE Finger Palette Dish,4.79,11.99,60,37
beauty,Gloss à lèvres,Rouge à lèvres liquide Velvet Matte,6.39,15.99,60,104
beauty,Tatouage pour Sourcils & Lèvres,Manchons en acrylique à la broderie à sourcils en acrylique Accessoires pour stylos 5 couleurs,6.15,14.48,58,34
beauty,Bouteille rechargeable,Ensemble de bouteilles rechargeables 9Pcs,10.39,25.99,60,45
beauty,Bouteilles rechargeables,5ML Mini vide Pot Pot Crème Cosmétique Container Inner Lid Bottle 6 Couleurs,2.18,4.96,56,125
beauty,Organisateur cosmétique en acrylique,"Support à pinceaux en acrylique pour maquillage, 26 trous",19.99,49.98,60,53
beauty,Health Care,Thermomètre infrarouge portable ,70.39,189.99,63,21
beauty,Autres outils,Nail Art Piercing Outil de forage à main Nail Puncher,2.18,5.33,59,30
beauty,Pinceaux,Peigne à sourcils à double tête,2.23,8.54,74,261
beauty,Accessoires soin visage,Testeur d'humidité de peau d'affichage d'affichage à cristaux liquides,18.71,45.88,59,107
beauty,Accessoires des cheveux,Bandeau parent-enfant,5.59,15.99,65,81
beauty,Soin visage,50 ml de crème de gel à l'aloe vera,10.63,26.58,60,49
beauty,Soin visage,30 g crème hydratante pour les yeux,17.27,43.18,60,2
beauty,Tondeuse pour poils,Tondeuse à cheveux multifonction sans fil,54.3,149.99,64,14
beauty,Daily Necessities,"Papier hygiénique 12 rouleaux, 5 plis",11.19,26.99,59,36
beauty,Autres outils,Silicone Coiffe Maquillage Brosse Cleansing Pad Mat Tool,5.07,12.9,61,664
beauty,Fard à paupières,8 couleurs palette de fard à paupières chatoyante,12.04,26.18,54,162
beauty,Fard à paupières,Fard à Paupières Glitter Poudre,5.27,15.99,67,230
beauty,Organisateur cosmétique en acrylique,2 Tiers Assemble Acrylic Clear Cosmetic Container Makeup Stockage Organisateur de vernis à ongles,7.06,16.04,56,39
beauty,Autres outils,4Pcs Silver Nail Art Drill Bits Kit Carbure de tungstène Acier Polonais Machine électrique Smooth File,30.4,73.84,59,31
beauty,Soin visage,24K Gold sérum à six peptides,6.95,17.38,60,171
beauty,Soin visage,AFY Repairing Protection Maquillage Crème Facial Moisture Supple,5.61,12.98,57,45
beauty,Tatouage pour Sourcils & Lèvres,Kit de pigment pour stylo à aiguille pour maquillage 3D à maquillage 3D permanent,12.31,29.79,59,235
beauty,Highlighters & Bronzers,Pudaier Illuminateur Facial,4.55,15.16,70,1000
beauty,Fard à paupières,HENGFANG fard à paupières liquide brillant,6.87,17.18,60,570
beauty,Accessoires du tatouage,Kit de formation de tatouage,27.54,68.86,60,24
beauty,Tatouage temporel,Ensemble de pâte de tatouage indien 5pcs,20.79,51.99,60,59
beauty,Faux cils,Gradient Colored Colory Eyelashes Extension Grafting False Eye Lashes Maquillage,6.12,18.54,67,57
beauty,Pinceaux,Zoreya Powder Brush Plastic Handle Nylon Hair Concealer Blush Maquillage Outils de beauté,5.3,12.94,59,31
beauty,Massage & Relaxation,Instrument de massage électrique du cou,151.27,378.18,60,31
beauty,Autres produits des soins personnels,3 boîtes de pilule scellées portatives,12.79,31.98,60,19
beauty,Brosses & Peignes,Peigne à barbe pour homme,7.99,20.18,60,49
beauty,Brosses & Peignes,Peigne pour cheveux secs absorbant Quick Sponge,12.79,35.99,65,44
beauty,Tatouage pour Sourcils & Lèvres,"Protégé en microfibre semi-permanent, protège-sourcils, stylo, en plastique",10.09,25.32,60,67
beauty,Pinceaux,Contour Blender Brush,8.79,20.99,58,6
beauty,Crème solaire,SPF 30 Lotion écran solaire,7.19,23.98,70,59
beauty,Sèche-cheveux,Humidificateur de vase en verre à bouche ronde 3D,60.79,151.98,60,20
beauty,Nailart,3D Rhombus Rhinestone Nail Art Design Autocollant Décoration,2.22,5.45,59,17
beauty,Faux cils,10Pcs Plantation Cils Eye Patch,11.19,29,61,35
beauty,Trousses,Boîte de rangement pour boîtes de rangement à l&#39;épreuve des couleurs avec changement de couleur Organiseur avec miroir,18.33,41.65,56,44
beauty,Accessoires soin visage,Instrument de beauté à ultrasons,130.71,326.78,60,4
beauty,Fard à paupières,48Colors Candy Palette de fards à paupières,51.99,129.99,60,16
beauty,Stickers ongles,Boîte de rangement à 28 fentes pour la décoration des ongles,10.39,25.99,60,52
beauty,Tatouage temporel,Tatouages ​​temporaires Pâte de tatouage au henné,4.4,17.12,74,240
beauty,Houppe à poudre de maquillage,2Pcs Silicone Maquillage Bouffée,5.59,15.99,65,96
beauty,Gloss à lèvres,Rouge à lèvres liquide Shine Matte,7.82,19.46,60,221
beauty,Lampe UV & LED,Lampe LED UV 48W,93.59,233.99,60,12
beauty,Bouteilles rechargeables,7 Layer Sample Container Crème pour le visage Cosmetic Empty Travel Set Portable Plastic,6.8,20.56,67,85
beauty,Démaquillage,Démaquillant en microfibres doux Serviette de toilette professionnelle professionnelle facile à nettoyer,5.95,14.04,58,89
beauty,Mannequin pour pratiquer la coiffure,24 Pouces Modèle de Tête Cheveux Humains Réels,31.99,83,62,322
beauty,AROMATHÉRAPIE,100Pcs Spa Massage Table de lit Coussinets de visage Hole Salon Beauty Cleaning Disposable,11.7,26.59,56,28
beauty,Nailart,DANCINGNAIL 60Pcs 12 couleurs résine moustache Nail Art Décoration avec boîte,5.94,14.57,59,19
beauty,Kit de l'art pour ongles,Nail Art Set Acrylique Poudre Primer Brush Pen Dish Forms Buffer File,22,50.02,56,509
beauty,Soin visage,CAICUI Mung Bean Mineral Mud Mask Acne Oil Control Blanchiment,11.88,28,58,379
beauty,Vernis à ongles,Ensemble de vernis à ongles en UV gel en 12 couleurs,15.42,35.68,57,209
beauty,Soin visage,10 pcs Aloe Gel Nettoyant Nose Pores Masque Conk de suppression des points noirs,5.1,11.8,57,54
beauty,Soin visage,Blackhead Supprimer Masque facial,5.06,12.16,58,268
beauty,Stickers ongles,DANCINGNAIL Blue Eye Cross Triangle Design Adhésif Nail Art Wraps Autocollant Décoration,2.02,4.75,58,60
beauty,Stickers ongles,1 feuille d&#39;ongle d&#39;art autocollant Décoration de nacre de mariée en dentelle,1.94,4.42,56,14
beauty,Vernis à ongles,Sliver Metallic Mirror Flash Chrome Effet Nail Powder Charming Nails Art,9.74,22.74,57,32
beauty,Perruques de Cosplay,Femmes Short Brown Straight Bob Hair,14.78,35.52,58,70
beauty,Autres outils,10 pcs Sacs de rechange non tissés pour la machine à ongles Collecteur d&#39;aspiration de poussière blanc,9.77,23.94,59,36
beauty,Accessoires soin visage,3 couleurs lumières masque facial LED rejuvenation de la peau beauté thérapie masque de suppression des acné des rides,91.64,208.27,56,167
beauty,Soin visage,50g Pearl Powder Masque Pur,17.82,37.49,53,101
beauty,Étuis de présentation des ongles,Clear Nail Art Practice Frame Training Display Outils de manucure Butterfly Acrylic Showing Holder,5.33,14.3,63,13
beauty,Colle à ongles,FOCALLURE Manteau de base Gel UV Vernis à ongles Soak Off Couleur claire 7ml,5.43,15.71,65,129
beauty,Stickers ongles,Autocollant d'art d'ongle de plume de 1 feuille arc-en-ciel coloré,3.3,14,76,396
beauty,Stickers ongles,Autocollant d'ongle en métal argenté doré,3.02,7.96,62,107
beauty,Spa & Aromathérapie & Diffuseurs,Diffuseur d'huiles essentielles USB Aroma,21.59,56.99,62,32
beauty,Pinceaux,Brosse de masque facial,4.79,12.99,63,89
beauty,Spa & Aromathérapie & Diffuseurs,"Humidificateur d'aromathérapie à grain de bois, 300 ml",55.19,137.99,60,13
beauty,Pinceaux,Maquillage Professionnel des Yeux Maquillage Cosmétique Protège-Soie,17.06,41.02,58,72
beauty,Autres outils,Foret à ongle,5.66,16.99,67,38
beauty,Soins dentaires,Menthe blanchissant la poudre de dent,7.12,23.75,70,38
beauty,Soin visage,Pâte d'enlèvement des points noirs,8.39,23.99,65,36
beauty,Lunettes,Loupe de poche pliante,8.15,20.79,61,12
beauty,Brosses & Peignes,Peigne ionique cheveux électriques,28.79,71.99,60,132
beauty,Rasoirs,Rasoir pour homme,35.19,87.98,60,10
beauty,Brosses pour ongles,DANCINGNAIL 3 Pcs Transparent Nail Art Acrylique UV Gel Design Brush Set,4.87,11.28,57,60
beauty,Couple-ongle,Ciseaux à ongles Dead Skin,8.06,22.09,64,27
beauty,Spa & Aromathérapie & Diffuseurs,Humidificateur intelligent de diffuseur d'arome de WiFi,74.26,188.07,61,15
